상호명,시군구명,위도,경도,is_starbucks,projected_cluster
어글리머그,동대문구,37.5876251,127.0343176,0,2
빽다방빵연구소잠원센트럴키친점,서초구,37.5145668,127.0177811,0,1
레이지오터,은평구,37.61449237,126.9258695,0,4
서울강서등촌지역자활센터,강서구,37.55167322,126.8350129,0,2
에그카페24쌍문점,도봉구,37.65737216,127.0281846,0,4
행복커피,마포구,37.58209084,126.8889827,0,4
파리의부엌,강서구,37.56864374,126.8257842,0,2
러브컵,도봉구,37.65231666,127.0320583,0,2
디디카페,영등포구,37.49979479,126.9004814,0,4
카페라또,은평구,37.63382923,126.9286033,0,4
세븐,중구,37.56195083,126.9853541,0,3
커피나무,서초구,37.49774553,126.9858642,0,2
트루보스,강서구,37.55331698,126.8748904,0,4
더리터광진,광진구,37.53202042,127.080113,0,4
생활이달달해,노원구,37.6492711,127.0863691,0,4
티피와이보사노바커피로스터스,송파구,37.51582794,127.1146744,0,2
보야,서초구,37.49158319,127.0083451,0,1
로스티드바이,금천구,37.45103289,126.9128196,0,4
디스타갤러리,강남구,37.51868382,127.0211983,0,1
역전,동대문구,37.60319831,127.0668602,0,2
카페동네신림,관악구,37.4837502,126.9286559,0,1
컴포즈마포성산점,마포구,37.56150849,126.9055152,0,2
파파카페,금천구,37.46482447,126.8979279,0,4
서울콜렉터,마포구,37.56296504,126.9265544,0,1
구티,도봉구,37.64738763,127.0343677,0,2
매머드커피&칵테일,마포구,37.55460571,126.9297088,0,1
엠와이씨,종로구,37.57930958,126.9679844,0,4
라빈느,관악구,37.46822122,126.9364027,0,2
고품격커피공장서초,서초구,37.49588883,127.0186022,0,1
리퍼블릭오브블루,서초구,37.48460963,126.996461,0,2
히카,금천구,37.48040313,126.8790483,0,1
요크,관악구,37.47900153,126.9280725,0,2
연진,용산구,37.53650076,126.9599807,0,2
노알커피,종로구,37.57674605,127.0029999,0,4
메종인디아트래블앤북스,서초구,37.48509597,126.992221,0,2
카페리카르도,마포구,37.55005736,126.9325988,0,2
차품집,용산구,37.52450997,126.9648063,0,4
하늘정원을가꾸는사람들,강동구,37.53312813,127.1226886,0,2
제아갸또,강남구,37.50885296,127.052853,0,1
카페게더,종로구,37.57065214,126.9723914,0,1
지유가오카핫초메,강남구,37.50249458,127.0463796,0,1
파티세리오델리스,서초구,37.4886551,126.9948439,0,2
할리스고덕리엔파크점,강동구,37.56050417,127.1704958,0,4
커피버넷,관악구,37.47654004,126.9635852,0,2
비공이,강남구,37.50619242,127.0356827,0,0
갑자기,구로구,37.49798057,126.8869134,0,4
로이베이커리카페,광진구,37.53431635,127.06836,0,2
이디야커피구로NC점,구로구,37.50001272,126.8826921,0,2
까페봉주르마담,구로구,37.49881244,126.8293505,0,4
프롤릭,용산구,37.53428642,126.9668043,0,4
더치앤빈가산벽산6차점,금천구,37.48449365,126.8789852,0,4
오늘의커피,서초구,37.48438639,127.0408169,0,4
솔레일,구로구,37.50390022,126.8779134,0,2
올리브,종로구,37.60740828,126.9577004,0,4
코어리서치,영등포구,37.52464572,126.9268296,0,0
더팬,강서구,37.57513529,126.811064,0,2
텐퍼센트역삼,강남구,37.5009289,127.040758,0,1
스페이스엘,서초구,37.48533794,127.0192215,0,1
이디야커피장안,동대문구,37.58068012,127.0709723,0,4
루프트,중구,37.56210443,126.9892815,0,3
브라더&홈인팜스,도봉구,37.65234298,127.0345513,0,2
아이엠케익,강동구,37.53525468,127.1309062,0,2
신촌나누미,마포구,37.55587764,126.9323106,0,1
투썸플레이스서초센트럴,서초구,37.48721304,127.0114653,0,1
카페노드,동대문구,37.58465564,127.0490345,0,4
이디야,은평구,37.63574236,126.9193339,0,2
서울찻집,영등포구,37.5203335,126.9063816,0,1
메가엠지씨커피,강북구,37.6266672,127.0256129,0,2
행운의젤다,강남구,37.5220441,127.0236201,0,1
데이롱카페송파풍납점,송파구,37.53025343,127.11421,0,4
맷차,중구,37.56462671,126.9846971,0,3
위드미건대입구역점,광진구,37.54041565,127.069169,0,1
매머드익스프레스경희대점,동대문구,37.59344767,127.0528675,0,4
투썸플레이스,중구,37.56614135,126.9973287,0,1
수락산편한커피,노원구,37.67641862,127.0546153,0,2
무인커피숍,영등포구,37.48654073,126.9001937,0,1
혼디,송파구,37.50699024,127.1224988,0,2
커피,동작구,37.50661523,126.9621908,0,2
이디야,중구,37.56798444,126.9693475,0,1
세컨드컵커피,강남구,37.49995033,127.0287813,0,3
퍼센시아커피,광진구,37.54598991,127.0739834,0,1
윤다방,서초구,37.48280756,126.9949121,0,2
커피향기,성북구,37.61399329,127.0455766,0,4
카페인디고,송파구,37.51508898,127.1148091,0,2
다선,서초구,37.49809772,126.9967996,0,4
굿푸드앤카페,강남구,37.50388732,127.0552471,0,1
타피오빈,강남구,37.48914048,127.0675273,0,2
가먼츠커피,노원구,37.66141137,127.0661871,0,4
파스쿠찌종로2가점,종로구,37.56977191,126.9893257,0,3
명보다방,중구,37.56908744,127.0067577,0,1
헌드레드일레븐,서초구,37.48599602,126.9830623,0,1
콜로라도프로젝트,마포구,37.54967626,126.9447983,0,2
코나빈스,양천구,37.52201086,126.8339697,0,4
카페두레브,강남구,37.46680012,127.0992148,0,4
듀드롭S,성북구,37.61032516,127.0145195,0,4
가배랑솜인사동카페,종로구,37.57366376,126.985182,0,3
롯지,서대문구,37.57870978,126.9339088,0,4
토닥토닥,강동구,37.54785936,127.1464993,0,2
달라에프앤비,강남구,37.52221508,127.0246495,0,1
이디야커피,중구,37.56771786,127.007765,0,1
카페콩가,송파구,37.51067286,127.0841393,0,1
미라보,종로구,37.5778058,126.9714039,0,1
카페스테이,서초구,37.51813543,127.0127143,0,4
매머드익스프레스국기원점,강남구,37.4994907,127.0292561,0,3
카페자스,서초구,37.46566838,127.0221441,0,4
세렌제이까페,송파구,37.4998436,127.0949498,0,2
베로나,중구,37.56547433,126.9914769,0,1
다옴케이커피크레이브,동대문구,37.56657867,127.0558367,0,2
더벤티면목역점,중랑구,37.58841657,127.0888236,0,2
카페서울,용산구,37.53718012,126.9726074,0,2
드래그,송파구,37.49624163,127.1305554,0,2
카페마이라이프,은평구,37.60684993,126.9226721,0,2
커피스모키,용산구,37.52735827,126.9688551,0,1
텐퍼센트커피남부,양천구,37.5226803,126.8642967,0,2
파티시안,서초구,37.4894389,126.9933173,0,2
로너,용산구,37.53734476,126.9870674,0,2
포프트커피,영등포구,37.51845632,126.9141665,0,2
맨스필드커피,성동구,37.5602598,127.0408808,0,2
용커피로스터스,서초구,37.51040423,127.0172938,0,2
샌프란시스코커피,중구,37.56447302,127.0188909,0,1
반디자인,성동구,37.54350305,127.05806,0,1
카페수,서초구,37.48974492,127.010923,0,1
민들레커피숲,동대문구,37.58144093,127.0443907,0,1
메가커피문정,송파구,37.48231208,127.122108,0,1
카페센,강서구,37.58045133,126.7949746,0,4
자마레코드,서대문구,37.55792809,126.9420533,0,1
크로닉CHRONIC,영등포구,37.52892112,126.8968564,0,1
커피박스,서초구,37.48313193,126.9952965,0,2
레스피레,마포구,37.55432835,126.9065315,0,1
카페리시오,마포구,37.55147741,126.9430202,0,2
아짐커피로스터스,종로구,37.5815919,126.9809689,0,4
아다모coffee,동대문구,37.57470484,127.0737288,0,4
카페투샷,중구,37.55894591,126.96393,0,2
벌툰,관악구,37.48514756,126.9299775,0,1
시즌,노원구,37.65787241,127.0627274,0,1
더느림까페,종로구,37.57356509,127.0107541,0,2
카페동네,구로구,37.4977307,126.8289798,0,4
매머드익스프레스수락산역점,노원구,37.67755341,127.055557,0,2
An'scoffee,종로구,37.61386909,126.9597467,0,4
디리베,중구,37.55435368,126.9749438,0,1
이디야월계점,노원구,37.62650954,127.0619874,0,2
평화,영등포구,37.51373699,126.894321,0,2
손탁,마포구,37.55645484,126.9189102,0,3
말리에프엔디,중구,37.56126608,126.9853542,0,3
카페씨클로,송파구,37.47761485,127.1249606,0,2
드립하우스,강서구,37.53267243,126.8425446,0,2
백야드빌더,성동구,37.55141872,127.0470436,0,2
배블,양천구,37.52189472,126.8552709,0,2
드림휴,구로구,37.48438944,126.8923385,0,1
카페그린릿지,성북구,37.59088097,127.0200299,0,1
일월일일,종로구,37.58265659,126.9980301,0,1
이디야방배,서초구,37.49106869,126.9830273,0,4
수련하다,강북구,37.65551949,126.9987081,0,4
로로옴,도봉구,37.67631447,127.0452407,0,2
브라운스케일,영등포구,37.51506281,126.8860733,0,2
빽다방성신여대입구역점,성북구,37.59197168,127.0167805,0,1
카페지니,마포구,37.54511488,126.9400264,0,2
193씨엠,도봉구,37.63757403,127.0403,0,4
메가엠지씨커피천왕이펜하우스점,구로구,37.48079629,126.8385946,0,4
엘에스와이랩,동작구,37.51200042,126.9542366,0,2
아마스빈중계은행,노원구,37.65043127,127.0763532,0,4
안녕;제주,광진구,37.55996023,127.0803466,0,2
거울한옥미러룸,종로구,37.58006024,126.9811052,0,4
공차개롱역점,송파구,37.49772463,127.1338262,0,2
카페빛,서초구,37.49810393,127.0259195,0,3
카이노스,강남구,37.51225907,127.0243069,0,1
매머드익스프레스여의도라이프점,영등포구,37.51955306,126.9392098,0,0
커피투어,종로구,37.57631937,126.9722874,0,1
냇물아흘러흘러,강남구,37.46352295,127.1066708,0,4
히어로스터,구로구,37.50842999,126.8846017,0,4
커피홀릭,은평구,37.60928076,126.9199062,0,2
할리스커피난곡,관악구,37.48242654,126.916175,0,4
스탠스커피,마포구,37.54882577,126.9224492,0,1
카페7그램,강남구,37.50874766,127.0652377,0,1
네세서리커피,강남구,37.49000428,127.083449,0,4
투썸강서송정역점,강서구,37.56066405,126.8102744,0,2
에슬로우도산대로점,강남구,37.51949303,127.0291395,0,1
콤마,중랑구,37.60856624,127.1063679,0,2
커피마마퀸,강동구,37.5515759,127.127121,0,2
이디야커피내방역점,서초구,37.4875198,126.9941995,0,2
달빛스테이,성북구,37.59428331,127.0347283,0,2
공차,마포구,37.57943416,126.8903225,0,1
매머드익스프레스,구로구,37.48517963,126.8995058,0,1
스포애니불광역커피마마,은평구,37.61025087,126.929396,0,1
커피볶는성군,동대문구,37.57571384,127.0739109,0,4
랑데자뷰왕십리역점,성동구,37.56144094,127.0383915,0,1
할리스커피,구로구,37.48516677,126.8950736,0,1
이시스커피,양천구,37.52576947,126.863205,0,2
메가엠지씨커피길동초점,강동구,37.53729113,127.1461053,0,4
이에스티디2017,종로구,37.57424132,127.0013245,0,1
미스터스낵,용산구,37.52961061,126.9682206,0,1
비비드빈,강남구,37.51983496,127.0309269,0,4
커피3타임즈,강동구,37.54164362,127.1301367,0,4
청소년카페똥꼬다락방,강동구,37.54778517,127.1552013,0,4
댄싱컵가재울점,서대문구,37.57571767,126.9182327,0,4
카페인중독,노원구,37.63617845,127.075183,0,4
산체스커피로스터스,마포구,37.58633672,126.8819681,0,4
디저트하우스,은평구,37.61836959,126.9168155,0,1
카페오일릴리,영등포구,37.51006556,126.9109074,0,4
베브릿지숙명여대점,용산구,37.54481939,126.9678181,0,2
초록창고,서초구,37.47719338,126.9846132,0,1
대산개발산업연카페,서초구,37.47596252,127.0391504,0,4
흙다방,중구,37.56614966,126.98687,0,3
어반81,강남구,37.51263,127.0485802,0,2
더베러셀,광진구,37.54360794,127.091588,0,4
써니네,마포구,37.55672047,126.9254854,0,3
철은프라자예일타운,영등포구,37.52871298,126.8958159,0,1
커피나무향기,노원구,37.67465911,127.0599644,0,4
디엔에이벤처스제삼호,성북구,37.60840345,127.0287438,0,4
파스쿠찌커피숍,강남구,37.47531854,127.0503988,0,4
태산커피,양천구,37.54092162,126.8687784,0,4
오카보카커피,성동구,37.54218358,127.0468002,0,2
사회적협동조합스윗서울대,관악구,37.48362809,126.9551811,0,1
커스틀리히플라츠,서초구,37.44694228,127.0578158,0,2
카페마놀린,송파구,37.48605239,127.1210173,0,1
두모망,마포구,37.54588406,126.9159456,0,2
데니스커피,관악구,37.48547389,126.9333805,0,1
동네커피,성북구,37.6094415,127.0193213,0,4
카린지린가네스낵바,성동구,37.54575186,127.0459764,0,1
샐러드&공리단길,노원구,37.62296841,127.0776391,0,4
산맥,서대문구,37.58292251,126.9138661,0,2
종로식품사업부더쌍화,종로구,37.5707273,127.0059089,0,1
돌체파르니엔,서초구,37.47855654,127.0417521,0,4
아리스타,종로구,37.57423026,127.0220177,0,2
카페더아르떼코인,강남구,37.50421315,127.0520241,0,1
협동플랫폼카페이웃,서대문구,37.57998581,126.928134,0,4
매머드익스프레스신사가로수,강남구,37.52272852,127.0252832,0,1
투썸플레이스도봉산,도봉구,37.68759603,127.0416762,0,4
카페뚜또,마포구,37.54412106,126.9540359,0,1
이디야,서초구,37.48217692,126.9969134,0,2
컴포즈커피동묘롯데,종로구,37.57405103,127.0159954,0,2
카페이기적,중랑구,37.59398622,127.0982738,0,4
아띠커피,동대문구,37.56591061,127.0585641,0,4
이에스씨,강남구,37.503425,127.0398433,0,0
까페마음,영등포구,37.51522699,126.9091706,0,1
삼포통상주,송파구,37.50694707,127.1291942,0,2
카페라이스,강동구,37.54928179,127.1474187,0,2
메가엠지씨커피개봉,구로구,37.49711824,126.8561895,0,2
이도카페W몰점,금천구,37.47732119,126.8876794,0,1
녹색광선,서초구,37.48756412,127.0143487,0,1
소하갤러리카페,용산구,37.5471466,126.9796763,0,4
빽다방KBS본관점,영등포구,37.52555007,126.9182083,0,0
스템서초KB,서초구,37.49560965,127.017788,0,1
더웨이,은평구,37.60096034,126.9138226,0,2
종이숲,마포구,37.55362218,126.9023338,0,4
이디야거여역점,송파구,37.4934777,127.1441993,0,2
매머드익스프레스,강동구,37.53947752,127.1252222,0,1
에이더블유씨,영등포구,37.51354777,126.89431,0,2
갤러리로아,강남구,37.52562122,127.0515186,0,4
향기나무,영등포구,37.50096187,126.918484,0,2
동신매니지먼트,마포구,37.55415911,126.9215835,0,3
오아시스,강서구,37.530166,126.8481614,0,2
에스크컨베이,용산구,37.52441818,126.9595233,0,4
쥬스&후르츠,송파구,37.50008593,127.1066097,0,2
숲.O,도봉구,37.65581568,127.0164095,0,2
코피발리,서대문구,37.56710242,126.9467097,0,4
호반자산개발LeStudioBleu,서초구,37.45976648,127.0235552,0,4
카페서리풀,서초구,37.49118657,127.0104935,0,1
피커PICKER,강서구,37.5601993,126.8305235,0,1
블루로그,마포구,37.54573854,126.9140447,0,2
더빙스,동대문구,37.57128173,127.0561232,0,4
커피나무,동작구,37.5122585,126.9465904,0,2
놀숲,종로구,37.56926713,126.9871638,0,3
할리스커피백석예술대학교점,서초구,37.4803749,126.9969022,0,2
비크리스,영등포구,37.52138083,126.8981111,0,2
서서울,양천구,37.52917905,126.8313065,0,4
크라운커피,종로구,37.57398846,126.9882044,0,3
와우카페,관악구,37.47437276,126.981437,0,1
프루타다,마포구,37.54008008,126.9436626,0,2
우궁옛날전통찻집,종로구,37.57323146,126.9866537,0,3
14번가,영등포구,37.5177875,126.9000729,0,1
더벤티,강동구,37.53827737,127.1427128,0,2
커피와차,종로구,37.5771123,126.9725362,0,1
라디오데이즈,종로구,37.57754777,127.006883,0,4
다솜케이크디저트커피,강북구,37.62506418,127.0219195,0,2
로스팅카페,동작구,37.50191928,126.9370527,0,2
카페루나다,중구,37.55382227,126.9757927,0,1
탐앤탐스왕십리센트라스점,성동구,37.56658942,127.0240756,0,4
커피시네마,마포구,37.54225341,126.947825,0,1
인바이티드,용산구,37.53144989,126.9732318,0,2
빽다방금천정훈단지점,금천구,37.46549461,126.9019286,0,4
발트,마포구,37.56299141,126.9255018,0,1
빽다방대림역점,영등포구,37.49333264,126.8982171,0,2
리버사이드,광진구,37.55079129,127.1099071,0,4
디저트아카데미,중랑구,37.59318067,127.0791821,0,2
안주다방,구로구,37.5051661,126.8917432,0,2
오감공간,성북구,37.6017114,127.016794,0,2
행복이가득한집,용산구,37.54788507,126.9777637,0,4
메가엠지씨커피은평,은평구,37.60596762,126.9108271,0,4
우리행성,노원구,37.65549002,127.0695022,0,4
쉴만한물가12,동대문구,37.59271568,127.0575434,0,1
고은별,광진구,37.54345117,127.0843346,0,4
탐앤탐스무학여고점,성동구,37.55826165,127.0344173,0,2
커피인데프,강동구,37.53053121,127.1246303,0,2
미도파,서대문구,37.5665684,126.9255548,0,4
달콩커피,동작구,37.49765607,126.9533407,0,2
아마스빈금천롯데,금천구,37.46004849,126.8972111,0,4
언더플로어,마포구,37.56057609,126.9244742,0,3
옵튼,중구,37.55592875,126.9680283,0,1
종이연,양천구,37.54309529,126.8628452,0,4
커피이야기,송파구,37.5032642,127.0988785,0,2
카페팬시,강서구,37.55570278,126.8573785,0,2
이디야커피,금천구,37.47872691,126.8787119,0,1
단발소녀,은평구,37.59718034,126.9197266,0,2
카페클로버,동대문구,37.57220208,127.0704436,0,4
보성전통찻집,종로구,37.57169926,126.9827826,0,3
더빈마켓,관악구,37.4856804,126.9179126,0,2
루시카토베이크카페NC송파,송파구,37.4791112,127.1243187,0,1
더카페NC4층영관,송파구,37.4791112,127.1243187,0,1
중림동주민자치위원회,중구,37.55477447,126.9645092,0,4
커피나무필동점,중구,37.55956404,126.99605,0,1
킨폭스커피,성북구,37.61183045,127.0078488,0,2
가비엔누리코람코점,강남구,37.50766238,127.0555779,0,1
스프레드,성북구,37.59033298,127.0046649,0,2
카페드루와,송파구,37.4791112,127.1243187,0,1
이디야커피고덕그라시움,강동구,37.56039667,127.1636934,0,2
꿈나눔카페,성북구,37.60682526,127.0342132,0,4
플레이어,성동구,37.55974772,127.0363421,0,1
매머드익스프레스강남해커스타운점,서초구,37.49859041,127.0262137,0,3
트릿,용산구,37.52589833,126.9676565,0,1
브레이브버블,종로구,37.57096024,126.9814357,0,3
투썸플레이스,서대문구,37.55723603,126.9456415,0,1
이디야커피,성북구,37.62294798,127.0484027,0,4
블루포트총신대학교점,동작구,37.490759,126.9671515,0,4
디자인카페허브,강동구,37.53599734,127.1503796,0,4
로맹가리,성동구,37.56459842,127.0515681,0,2
커피블루스,서초구,37.45648807,127.0159364,0,4
버터컵,성동구,37.54156808,127.0534419,0,1
치커피,마포구,37.55400881,126.9128356,0,1
커피프롬,성북구,37.59738694,127.0145509,0,4
황제커피솝,송파구,37.50270956,127.1395689,0,4
메이크데이,동대문구,37.57381526,127.0247458,0,2
돔카페,성동구,37.56176532,127.0383351,0,1
어반플레이연남방앗간지점,마포구,37.56205288,126.9231598,0,1
브라운시티상수,마포구,37.54895956,126.9204008,0,1
후식,강남구,37.50553906,127.0486661,0,1
덕암,은평구,37.65806646,126.9471774,0,4
라뿔,송파구,37.50812012,127.1096409,0,2
담쟁이집,종로구,37.5739699,126.9837216,0,3
면곡당,광진구,37.57061788,127.0819881,0,4
어셈블,서초구,37.49049314,127.0053824,0,2
카페올,광진구,37.55950496,127.0870803,0,4
카페게이트,광진구,37.54215494,127.0685482,0,1
플로리안카페,강남구,37.4869229,127.0518539,0,2
개비스커피,종로구,37.57039982,126.9722443,0,1
탐앤탐스,서초구,37.47674269,126.9833018,0,1
카페드아야,강서구,37.55790462,126.8390057,0,1
크로와플마침내카페,서대문구,37.5671183,126.9650806,0,1
장안벚꽃길북카페,동대문구,37.57163939,127.0769632,0,4
투썸플레이스용마산역점,중랑구,37.57518358,127.0852986,0,2
아케디뜨,용산구,37.54524629,126.9850179,0,4
블루노트커피,중구,37.56604996,126.9823764,0,3
워너커피구로디지털단지,구로구,37.48081275,126.8926828,0,1
컴포즈커피,광진구,37.5433971,127.0706088,0,1
베어,종로구,37.5828513,126.9711302,0,4
젠트레이디,용산구,37.54619135,126.9785676,0,4
코지빌라커피,용산구,37.53293934,126.992431,0,2
하늘향기,송파구,37.49898403,127.143226,0,4
본솔커피연희점,서대문구,37.57475949,126.9272334,0,4
알콩달콤,강동구,37.55576298,127.1374496,0,2
카페문나잇,강북구,37.62613527,127.027142,0,2
온더랜드,마포구,37.56141471,126.92556,0,1
이디야커피해군회관점,동작구,37.50426209,126.9222578,0,2
그냥;지금,구로구,37.50047262,126.8510488,0,4
한남베르그도산,강남구,37.52501401,127.0369021,0,1
보드레안다미로,종로구,37.58144771,126.9807765,0,4
카와블러썸,금천구,37.47783861,126.8917939,0,1
하이루,강동구,37.52509921,127.1319745,0,2
카페분,영등포구,37.52360645,126.8982778,0,1
카페움플레이트,강서구,37.55899431,126.8199327,0,4
커피829남부,서초구,37.48545578,127.0142013,0,1
케이할랄,용산구,37.53349772,126.9893083,0,2
컴포즈커피가양양천초점,강서구,37.57060158,126.8404273,0,2
정월,강남구,37.50366251,127.0286357,0,0
밤,마포구,37.54915946,126.9382691,0,2
The달다,강북구,37.6444643,127.0056541,0,4
스몰굿커피,중구,37.56694188,126.9819574,0,3
208도씨,마포구,37.54666234,126.9208898,0,1
코너샵카페,동대문구,37.59826635,127.05637,0,4
24시무인카페RO,강서구,37.56206682,126.8524882,0,2
필요[FEELYO],동대문구,37.59563311,127.0610898,0,2
탐앤탐스중랑,중랑구,37.60548463,127.0961258,0,4
플래그로,마포구,37.54571632,126.9209361,0,2
카페스몰띵,강남구,37.52098669,127.0363798,0,1
셀렉토양재극동점,서초구,37.48430572,127.0395844,0,1
백학,강북구,37.61735041,127.0281582,0,2
반코디,광진구,37.5416036,127.0850567,0,4
별콩다방,송파구,37.49722021,127.1487751,0,2
카페에스파시오,강북구,37.62617402,127.0471473,0,4
커피산책,중랑구,37.59034087,127.0937739,0,4
이트앤드링크,성동구,37.545757,127.0550178,0,1
빽다방성수역롯데,성동구,37.54514332,127.0571334,0,1
맘마스,송파구,37.47761485,127.1249606,0,2
하우,강남구,37.50553906,127.0486661,0,1
데이롱카페월계역점,노원구,37.63176402,127.0586044,0,2
송파다방,송파구,37.50041517,127.1110998,0,2
유포리아커피로스터스,용산구,37.53576872,127.000973,0,2
마루엔터프라이즈로네펠트,강남구,37.50671788,127.0521616,0,1
커피더맨,서대문구,37.5644466,126.9516126,0,4
카페메종,광진구,37.55164078,127.0849889,0,2
소르소르,강동구,37.53966901,127.1230501,0,1
수보,마포구,37.54006293,126.9455069,0,1
라미토스,서초구,37.48136605,126.9989259,0,2
에슬로우,강서구,37.56603851,126.8441496,0,2
아띠,강남구,37.49636083,127.0406651,0,1
메리앤제인,종로구,37.57596834,126.9738724,0,1
메가엠지씨커피,서대문구,37.55790291,126.9459693,0,1
체크인,구로구,37.50200496,126.8589057,0,4
세종에프엔비지점카페보다,영등포구,37.51337174,126.8990835,0,4
바리스타카페,중구,37.56095891,126.9797744,0,3
밸런스,송파구,37.51198623,127.0870364,0,2
한우리보호작업장행복한베이커리&카페,서초구,37.48363207,127.0326871,0,1
커피림,양천구,37.5228329,126.8637986,0,2
브레댄코강북삼성,종로구,37.56795659,126.9663593,0,1
한담,강서구,37.57309486,126.832147,0,4
오다가다,양천구,37.51497767,126.865125,0,2
컴포즈커피홈플러스,강서구,37.56426206,126.8499598,0,4
예설스페이스,광진구,37.54618406,127.1033937,0,2
오버스토리,성북구,37.5987213,126.999615,0,4
원더빠리동대문,동대문구,37.56758142,127.0679829,0,4
비유어거트,강남구,37.49766165,127.0292893,0,3
바빈스커피중계,노원구,37.63992399,127.0642645,0,4
mug공대,관악구,37.46628979,126.9481604,0,4
쥬시,성북구,37.60932055,127.0583263,0,2
33아파트먼트,용산구,37.53824644,127.0029984,0,2
소잉카페;이어지다,마포구,37.55624283,126.9412624,0,1
에코레카페앤그로서리,종로구,37.58063398,126.9677687,0,4
더카페가산우림,금천구,37.47996527,126.8826443,0,3
제뉴어리피크닉,성북구,37.58913468,127.0041553,0,2
아띠,서초구,37.48473448,127.017808,0,1
마매,강북구,37.64221059,127.0180608,0,2
메가엠지씨커피4.19,강북구,37.64862611,127.014323,0,2
언니커피,강동구,37.54780107,127.1349228,0,4
플록,송파구,37.48170325,127.142786,0,4
맥13,관악구,37.47769303,126.9626237,0,1
공차,성북구,37.59280052,127.0173242,0,1
세미온,관악구,37.46860012,126.9372841,0,2
수커피볶는집,중구,37.56514078,126.9892471,0,3
커피에반하다,마포구,37.54458908,126.9527683,0,1
티앤아이1010,종로구,37.57397916,126.9856347,0,3
아이홀릭커피,강남구,37.50608399,127.0589471,0,3
씨커,종로구,37.57274567,126.9991397,0,1
마실자리,노원구,37.6236529,127.0780363,0,4
스템코엑스,강남구,37.51183229,127.0591552,0,1
벼리스타,서초구,37.48392345,127.0186445,0,1
정릉동커피,성북구,37.60870406,127.0071237,0,2
슬로우스트림커피컴퍼니,종로구,37.57469083,127.0152823,0,2
이선옥청담떡방,강남구,37.51817252,127.0451789,0,1
아침디자인그룹;삼삼오오커피공작소,마포구,37.56182262,126.9158145,0,4
모리셔스브라운,마포구,37.55545102,126.91366,0,1
커피기업세,중구,37.56931038,126.9757198,0,3
빽다방논현영동,강남구,37.50748391,127.0235024,0,3
카페웨이홈,송파구,37.53504161,127.1194106,0,4
빽다방강남소망점,강남구,37.5242404,127.0326369,0,1
다인스카페,종로구,37.57579104,127.0000792,0,2
더치앤빈,용산구,37.52735827,126.9688551,0,1
빙수의여신,노원구,37.64811738,127.0575974,0,4
커피식스쥬스식스강남을지병원,강남구,37.52029533,127.0274656,0,1
켈리쇼,강남구,37.52144096,127.0208031,0,4
카페샘,성북구,37.60556923,127.0450732,0,2
디저트39,성동구,37.56015184,127.0404281,0,1
하이오커피,양천구,37.51770267,126.8533334,0,2
츄스,성북구,37.58801689,127.0121375,0,4
더라운지카페디엔타스,구로구,37.50811812,126.8882214,0,1
투썸플레이스,마포구,37.55749397,126.9233682,0,3
토스플레이스,강남구,37.49975044,127.0349559,0,0
가제,중구,37.56568177,126.9952461,0,1
할리스커피강남대로논현,강남구,37.50868233,127.0230503,0,1
만땅커피,강남구,37.48933529,127.0332775,0,1
별별성격카페,송파구,37.5146247,127.1196156,0,2
