상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,dist_nearest_subway,num_subway_500m,nearest_subway_ridership,num_bus_stops_300m,subway_morning_peak_500m,subway_lunch_peak_500m,subway_evening_peak_500m,num_restaurants_500m,num_retail_500m,num_convenience_500m,independent_cafe_count_500m,low_price_cafe_count_500m,other_franchise_cafe_count_500m,dist_nearest_starbucks,avg_income,num_offices,living_population,land_price
종암,스타벅스,1,37.601095,127.033847,성북구,서울특별시 성북구 종암로 122 (종암동),0.6824,0,24844.0,9,0.0,0.0,0.0,260,214,20,20,4,7,0.607666,3381883.0,17974.0,38207.0,2996204.0
삼선교,스타벅스,1,37.588696,127.0073207,성북구,서울특별시 성북구 동소문로 10 (동소문동2가),0.1004,1,31265.0,19,393364.0,281133.0,628653.0,356,246,19,63,3,1,0.216892,3057377.0,4986.0,26932.0,5326712.0
월곡역,스타벅스,1,37.60203,127.040643,성북구,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",0.0776,1,24844.0,10,344431.0,197456.0,486955.0,285,155,14,30,3,7,0.607666,3138026.0,4503.0,22948.0,3706662.0
고대,스타벅스,1,37.583925,127.029594,성북구,서울특별시 성북구 고려대로24길 51 (안암동5가),0.2661,1,31027.0,9,276853.0,244507.0,540583.0,413,156,34,68,2,5,0.279372,2896471.0,1916.0,26578.0,4583872.0
현대미아,스타벅스,1,37.60851371,127.029177,성북구,서울특별시 성북구 동소문로 315 (길음동) 지하1층,0.5369,0,52500.0,12,0.0,0.0,0.0,311,397,14,31,3,2,0.104305,3736133.0,303.0,18463.0,4645065.0
성신여대,스타벅스,1,37.593135,127.018379,성북구,서울특별시 성북구 동소문로24길 12 (동선동1가),0.1801,1,56865.0,9,578419.0,458569.0,1093463.0,793,387,35,122,5,18,0.152734,2821008.0,2040.0,23777.0,8880751.0
안암역,스타벅스,1,37.586319,127.030556,성북구,서울특별시 성북구 고려대로 102-2 (안암동5가),0.1368,1,31027.0,7,276853.0,244507.0,540583.0,513,178,40,94,2,6,0.22419,2896471.0,1916.0,26578.0,4583872.0
한성대입구역,스타벅스,1,37.58904121,127.004898,성북구,서울특별시 성북구 성북로 11 (성북동1가),0.1334,1,31265.0,12,393364.0,281133.0,628653.0,347,249,17,63,3,0,0.216892,3470748.0,20512.0,19010.0,4599337.0
길음뉴타운,스타벅스,1,37.603633,127.023459,성북구,"서울특별시 성북구 길음로 11 (길음동, 길음역롯데캐슬트윈골드아파트)",0.1427,1,44593.0,19,321763.0,180545.0,442074.0,195,205,12,24,5,1,0.230389,4462339.0,3772.0,36303.0,3294869.0
고대안암병원,스타벅스,1,37.586874,127.02811,성북구,서울특별시 성북구 고려대로 73 (안암동5가),0.1034,1,31027.0,8,276853.0,244507.0,540583.0,434,138,30,81,2,5,0.22419,2896471.0,1916.0,26578.0,4583872.0
장위뉴타운,스타벅스,1,37.61807232,127.0515285,성북구,서울특별시 성북구 장월로38길 4 (장위동),0.9426,0,23784.0,13,0.0,0.0,0.0,172,154,13,14,3,3,0.994776,3113825.0,275.0,10792.0,3128644.0
성신여대입구역,스타벅스,1,37.593036,127.01665,성북구,서울특별시 성북구 동소문로 105 (동선동4가),0.0572,1,56865.0,8,578419.0,458569.0,1093463.0,846,431,41,125,7,19,0.152734,2821008.0,2040.0,23777.0,5315367.0
송파나루역DT,스타벅스,1,37.510976,127.110358,송파구,서울특별시 송파구 오금로 142 (송파동),0.1771,1,12449.0,8,61587.0,41409.0,111153.0,874,304,42,94,5,6,0.443739,3129216.0,10911.0,25273.0,8486933.0
송파헬리오시티,스타벅스,1,37.49778269,127.102852,송파구,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",0.7386,0,14920.0,3,0.0,0.0,0.0,202,170,17,24,2,3,0.799162,4973588.0,6121.0,28984.0,6140674.0
잠실시그마타워,스타벅스,1,37.51461,127.102774,송파구,서울특별시 송파구 올림픽로 289 (신천동),0.0843,1,201294.0,6,2069168.0,1586750.0,4171883.0,474,518,26,72,4,4,0.300578,5237775.0,83532.0,38596.0,9285629.0
문정법원로R,스타벅스,1,37.48735627,127.1191198,송파구,서울특별시 송파구 송파대로 201 (문정동),0.3418,1,44322.0,5,304243.0,98755.0,353491.0,680,382,46,126,4,8,0.208201,4425648.0,78185.0,42007.0,6278127.0
송파개롱역,스타벅스,1,37.49713613,127.136313,송파구,서울특별시 송파구 오금로 420 (가락동),0.1683,1,13117.0,5,94926.0,52041.0,132987.0,195,174,10,27,4,2,0.757009,3910198.0,6932.0,22544.0,7050169.0
문정하비오,스타벅스,1,37.48211913,127.1235407,송파구,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",0.4254,2,44322.0,9,534692.0,221887.0,693357.0,584,308,35,92,4,5,0.276855,4425648.0,78185.0,42007.0,6140674.0
문정역,스타벅스,1,37.4852965,127.1222768,송파구,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",0.0652,1,44322.0,7,304243.0,98755.0,353491.0,788,417,49,144,3,9,0.137703,4425648.0,78185.0,42007.0,6278127.0
잠실대교남단R,스타벅스,1,37.515511,127.099006,송파구,서울특별시 송파구 송파대로 570 타워 730 1층,0.333,1,201294.0,8,2069168.0,1586750.0,4171883.0,363,523,21,53,3,3,0.033167,5237775.0,83532.0,38596.0,6140674.0
송파위례,스타벅스,1,37.478416,127.143161,송파구,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",1.4978,0,33227.0,11,0.0,0.0,0.0,160,80,8,22,1,4,1.532469,4202887.0,2801.0,48211.0,6140674.0
송파방이DT,스타벅스,1,37.506564,127.120495,송파구,서울특별시 송파구 오금로 241 (방이동),0.5589,0,15706.0,4,0.0,0.0,0.0,173,178,15,24,4,0,0.594044,3970520.0,5978.0,16887.0,7028730.0
올림픽평화의문,스타벅스,1,37.5156426,127.1164819,송파구,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,0.0847,2,6444.0,8,226740.0,137569.0,336390.0,209,157,21,34,3,3,0.327885,2928271.0,40697.0,37521.0,7028730.0
송파아이파크,스타벅스,1,37.47979344,127.1224204,송파구,서울특별시 송파구 법원로 55 (문정동),0.3541,1,33227.0,13,230449.0,123132.0,339866.0,398,801,24,72,2,8,0.229739,4425648.0,78185.0,42007.0,6278127.0
송파사거리,스타벅스,1,37.5022788,127.1103904,송파구,서울특별시 송파구 송파대로 386 (송파동),0.3272,2,19944.0,9,320046.0,199217.0,493141.0,431,319,22,56,4,3,0.432914,3129216.0,10911.0,25273.0,8486933.0
석촌서호,스타벅스,1,37.5063929,127.0964684,송파구,서울특별시 송파구 석촌호수로 176 (삼전동),0.4293,1,14920.0,7,85866.0,46192.0,120662.0,391,170,26,52,5,6,0.49413,2779980.0,4352.0,27638.0,8095934.0
문정로데오,스타벅스,1,37.49185843,127.126231,송파구,서울특별시 송파구 동남로 141 (가락동),0.4754,1,14715.0,10,118364.0,56362.0,138632.0,238,290,20,47,0,4,0.488315,3910198.0,6932.0,22544.0,7050169.0
올림픽훼미리,스타벅스,1,37.49161638,127.1162657,송파구,서울특별시 송파구 중대로 68 (문정동),0.1916,1,35716.0,6,219553.0,145050.0,351617.0,176,115,11,11,1,2,0.421509,4425648.0,78185.0,42007.0,6278127.0
올림픽공원남문,스타벅스,1,37.5133,127.123113,송파구,서울특별시 송파구 위례성대로 102 (방이동),0.5613,0,15706.0,6,0.0,0.0,0.0,226,119,14,30,3,4,0.624845,3970520.0,5978.0,16887.0,7028730.0
방이역,스타벅스,1,37.50849041,127.1267765,송파구,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",0.0699,1,15706.0,6,95268.0,57026.0,150060.0,284,175,21,46,5,5,0.594044,3602643.0,18343.0,32829.0,5836660.0
석촌호수,스타벅스,1,37.50957859,127.1053264,송파구,서울특별시 송파구 석촌호수로 262 (송파동),0.4877,1,38792.0,4,113536.0,75637.0,182302.0,642,448,32,96,5,6,0.470227,3129216.0,10911.0,25273.0,8486933.0
잠실푸르지오월드,스타벅스,1,37.517287,127.103247,송파구,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",0.3784,2,201294.0,5,541999.0,397602.0,982669.0,457,403,24,77,5,3,0.300578,5237775.0,83532.0,38596.0,9285629.0
잠실새내역,스타벅스,1,37.511679,127.081062,송파구,서울특별시 송파구 올림픽로 96 (잠실동),0.4498,1,47453.0,8,389847.0,263975.0,696544.0,615,342,25,52,2,9,0.215061,3079387.0,12201.0,33753.0,8924989.0
잠실역,스타벅스,1,37.515272,127.099231,송파구,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층",0.3026,1,201294.0,9,2069168.0,1586750.0,4171883.0,464,665,27,70,3,3,0.033167,5237775.0,83532.0,38596.0,6140674.0
갤러리아팰리스,스타벅스,1,37.511561,127.093616,송파구,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)",0.6576,0,47453.0,5,0.0,0.0,0.0,147,273,12,22,2,2,0.525873,5452682.0,38665.0,46370.0,8924989.0
아시아선수촌,스타벅스,1,37.51059,127.079047,송파구,서울특별시 송파구 백제고분로 69 (잠실동),0.3648,1,34453.0,4,258622.0,173625.0,506092.0,512,293,21,43,1,9,0.215061,3079387.0,12201.0,33753.0,8924989.0
올림픽아파트,스타벅스,1,37.515315,127.133237,송파구,서울특별시 송파구 양재대로 1220 (방이동),0.2536,1,34437.0,4,214175.0,178466.0,424886.0,45,126,5,11,1,0,0.817372,6095160.0,15658.0,21543.0,7028730.0
가락본동,스타벅스,1,37.49481239,127.1188348,송파구,서울특별시 송파구 송파대로30길 13 (가락동),0.2585,1,35716.0,8,219553.0,145050.0,351617.0,481,273,30,47,3,4,0.260111,3521561.0,27617.0,41126.0,7050169.0
석촌역,스타벅스,1,37.50442906,127.1062992,송파구,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)",0.12,1,38792.0,7,211499.0,138816.0,340373.0,549,343,29,73,5,9,0.432914,2927911.0,9531.0,26530.0,7693498.0
가락시장역,스타벅스,1,37.49442876,127.1217432,송파구,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)",0.2972,2,14715.0,8,337917.0,201412.0,490249.0,510,314,32,52,3,5,0.260111,3521561.0,27617.0,41126.0,7050169.0
가든파이브,스타벅스,1,37.47797468,127.1211852,송파구,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴,0.4491,1,33227.0,6,230449.0,123132.0,339866.0,274,727,13,46,2,7,0.229739,4425648.0,78185.0,42007.0,6278127.0
문정역2번출구,스타벅스,1,37.4862934,127.1232027,송파구,서울특별시 송파구 문정로 1 (문정동),0.0789,1,44322.0,3,304243.0,98755.0,353491.0,771,474,50,145,3,9,0.137703,3568357.0,23872.0,21632.0,6278127.0
잠실본동,스타벅스,1,37.50864459,127.079491,송파구,"서울특별시 송파구 백제고분로 91 (잠실동), 1층",0.4898,1,34453.0,2,122491.0,71019.0,199317.0,551,264,29,46,2,10,0.219837,3079387.0,12201.0,33753.0,8924989.0
송파NC,스타벅스,1,37.47804419,127.1258008,송파구,서울특별시 송파구 충민로 66 (문정동)  가든파이브라이프 패션관1층,0.0809,1,33227.0,12,230449.0,123132.0,339866.0,239,688,19,46,3,5,0.356107,4425648.0,78185.0,42007.0,6278127.0
잠실트리지움,스타벅스,1,37.5109647,127.0861225,송파구,서울특별시 송파구 석촌호수로 61 (잠실동),0.0804,1,47453.0,8,267356.0,192956.0,497227.0,596,441,25,59,4,7,0.453366,5452682.0,38665.0,46370.0,8924989.0
송파거여역,스타벅스,1,37.49360001,127.1436454,송파구,서울특별시 송파구 오금로 493 (거여동),0.0708,1,20022.0,8,124234.0,60294.0,158282.0,217,182,16,25,2,3,0.757009,2789100.0,2887.0,13211.0,4362281.0
몽촌토성역,스타벅스,1,37.516913,127.113127,송파구,서울특별시 송파구 위례성대로 6 (방이동),0.0873,2,16993.0,5,226740.0,137569.0,336390.0,412,177,31,37,4,6,0.327885,2928271.0,40697.0,37521.0,7028730.0
잠실학원사거리,스타벅스,1,37.5073157,127.0909887,송파구,서울특별시 송파구 삼전로 102 (삼전동),0.3879,1,16602.0,7,94605.0,48814.0,132315.0,327,244,23,41,4,8,0.49413,2779980.0,4352.0,27638.0,8095934.0
잠실르엘,스타벅스,1,37.51595,127.10663,송파구,서울특별시 송파구 올림픽로 329 (신천동),0.4444,1,201294.0,4,323157.0,261412.0,688067.0,708,372,33,66,4,5,0.225546,6007987.0,4438.0,25968.0,9285629.0
송파KT,스타벅스,1,37.51394208,127.1069923,송파구,"서울특별시 송파구 잠실로 209 (신천동), 오피스빌딩 1층 2~4호",0.4184,1,201294.0,4,323157.0,261412.0,688067.0,805,381,39,83,4,5,0.225546,5237775.0,83532.0,38596.0,9285629.0
문정법조타운 한양타워,스타벅스,1,37.48579659,127.1178142,송파구,서울특별시 송파구 법원로11길 12 (문정동),0.4135,1,44322.0,6,304243.0,98755.0,353491.0,625,319,41,114,4,8,0.208201,4425648.0,78185.0,42007.0,6278127.0
송파마천사거리DT,스타벅스,1,37.499829,127.147672,송파구,서울특별시 송파구 거마로 78 (마천동),0.7019,0,13823.0,5,0.0,0.0,0.0,270,324,14,22,2,1,0.778414,2339431.0,1312.0,12508.0,3948840.0
목동파리공원,스타벅스,1,37.535336,126.878852,양천구,서울특별시 양천구 목동동로 377 (목동),1.0618,0,8426.0,4,0.0,0.0,0.0,134,123,10,20,4,3,0.11933,5987821.0,15114.0,41499.0,4168863.0
등촌역,스타벅스,1,37.548884,126.86807,양천구,서울특별시 양천구 공항대로 566 (목동) 1층 2층,0.2861,1,24605.0,5,151937.0,87245.0,216708.0,411,328,26,53,6,7,0.225611,3101712.0,1687.0,18811.0,4168863.0
목동행복한,스타벅스,1,37.52972768,126.8759452,양천구,서울특별시 양천구 목동동로 309 (목동),0.5856,0,43457.0,6,0.0,0.0,0.0,222,361,12,31,3,4,0.221209,5667672.0,16732.0,39610.0,4168863.0
신정DT,스타벅스,1,37.521993,126.858865,양천구,서울특별시 양천구 신월로 341 (신정동),0.4089,1,24660.0,9,455973.0,170767.0,441488.0,393,288,17,54,0,4,0.689954,2609700.0,6204.0,33477.0,3861998.0
목동역,스타벅스,1,37.526684,126.863986,양천구,서울특별시 양천구 목동로 203 (신정동) 1층일부,0.1081,1,33984.0,8,240762.0,130112.0,367943.0,389,292,25,49,3,4,0.401619,2609700.0,6204.0,33477.0,3861998.0
목동오목로,스타벅스,1,37.525923,126.868438,양천구,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호",0.3097,1,33984.0,4,240762.0,130112.0,367943.0,345,200,22,39,6,7,0.162348,5667672.0,16732.0,39610.0,4168863.0
목동8단지,스타벅스,1,37.520518,126.868841,양천구,서울특별시 양천구 목동서로 299 (신정동),0.7066,0,33984.0,8,0.0,0.0,0.0,217,123,14,43,4,5,0.56679,5384412.0,10639.0,18553.0,3861998.0
오목교역,스타벅스,1,37.52385593,126.8764499,양천구,서울특별시 양천구 오목로 354 (목동),0.1326,1,43457.0,9,619997.0,413662.0,1082487.0,391,407,16,40,4,7,0.335662,5667672.0,16732.0,39610.0,4168863.0
신월IC DT,스타벅스,1,37.52950244,126.8322023,양천구,서울특별시 양천구 남부순환로 430 (신월동),1.3015,0,54236.0,5,0.0,0.0,0.0,155,209,12,15,2,2,1.07592,2152244.0,1178.0,12333.0,2720049.0
목동7단지,스타벅스,1,37.528012,126.87053,양천구,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자,0.5391,0,33984.0,1,0.0,0.0,0.0,375,408,17,45,4,9,0.280834,5667672.0,16732.0,39610.0,4168863.0
목동5단지,스타벅스,1,37.53638564,126.8821175,양천구,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)",0.8816,0,8426.0,5,0.0,0.0,0.0,124,107,11,16,3,3,0.31069,5987821.0,15114.0,41499.0,3507919.0
목동,스타벅스,1,37.53638383,126.8785597,양천구,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운,0.9639,0,8426.0,4,0.0,0.0,0.0,124,115,9,17,3,3,0.11933,5987821.0,15114.0,41499.0,4168863.0
현대목동,스타벅스,1,37.52662717,126.8749407,양천구,"서울특별시 양천구 목동동로 257 (목동, 현대하이페리온) 지하2층",0.2379,1,43457.0,10,619997.0,413662.0,1082487.0,495,470,21,57,6,12,0.284146,5667672.0,16732.0,39610.0,3507919.0
목동SBS,스타벅스,1,37.52896162,126.8736301,양천구,"서울특별시 양천구 목동서로 161 (목동), 101호, 201호",0.515,0,43457.0,6,0.0,0.0,0.0,360,395,13,42,4,9,0.221209,5667672.0,16732.0,39610.0,4168863.0
목동트라팰리스,스타벅스,1,37.5255,126.8702,양천구,서울특별시 양천구 오목로 299 (목동),0.4532,2,43457.0,6,860759.0,543774.0,1450430.0,345,345,19,42,4,8,0.162348,5667672.0,16732.0,39610.0,4168863.0
목동10단지,스타벅스,1,37.51542562,126.8596031,양천구,"서울특별시 양천구 목동서로 401 (신정동, 대림아크로빌), 상가A동 101,101-1호",0.6434,0,14040.0,7,0.0,0.0,0.0,113,77,8,28,2,1,0.733156,4379960.0,4094.0,18560.0,3507919.0
신월동DT,스타벅스,1,37.53829235,126.8271014,양천구,서울특별시 양천구 남부순환로 319 (신월동),1.2311,0,55208.0,9,0.0,0.0,0.0,180,160,15,20,1,3,0.943151,2615553.0,1313.0,11046.0,2720049.0
타임스퀘어R,스타벅스,1,37.51809815,126.905307,영등포구,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가),0.3537,1,87230.0,14,436594.0,432303.0,1064606.0,852,1247,51,70,5,9,0.19025,3570107.0,14034.0,55426.0,10867389.0
샛강역,스타벅스,1,37.51832551,126.9311172,영등포구,서울특별시 영등포구 여의대방로 376 (여의도동),0.2323,1,18760.0,5,128904.0,58347.0,182991.0,691,238,14,77,3,5,0.261136,5590853.0,250897.0,95986.0,13466052.0
영등포역,스타벅스,1,37.51702,126.909191,영등포구,서울특별시 영등포구 경인로 870 (영등포동1가),0.2178,1,87230.0,11,436594.0,432303.0,1064606.0,732,1098,41,58,3,9,0.191031,3570107.0,14034.0,55426.0,6021939.0
당산대로,스타벅스,1,37.533121,126.903804,영등포구,서울특별시 영등포구 양평로 22 (당산동6가),0.1476,1,78021.0,15,522022.0,283905.0,791875.0,268,135,22,27,4,9,0.258177,4130932.0,15502.0,45568.0,4639542.0
여의도IFC몰(L1)R,스타벅스,1,37.52538632,126.9260652,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호,0.4364,1,112874.0,11,807865.0,305063.0,1084419.0,591,351,32,94,3,3,0.123858,5590853.0,250897.0,95986.0,13466052.0
여의도KBS R,스타벅스,1,37.526596,126.918456,영등포구,서울특별시 영등포구 의사당대로 26 (여의도동),0.1755,1,32648.0,5,269256.0,110696.0,336657.0,437,116,27,60,5,10,0.200444,5590853.0,250897.0,95986.0,13466052.0
국회대로,스타벅스,1,37.53026,126.919549,영등포구,서울특별시 영등포구 국회대로 786 (여의도동),0.2815,1,32648.0,7,269256.0,110696.0,336657.0,498,139,27,68,3,10,0.138419,5590853.0,250897.0,95986.0,13466052.0
영등포KT,스타벅스,1,37.526419,126.905314,영등포구,서울특별시 영등포구 영중로 119 (영등포동8가),0.4173,1,24335.0,11,131831.0,90193.0,214757.0,298,192,36,41,5,9,0.327295,3570107.0,14034.0,55426.0,5396393.0
여의도공원R,스타벅스,1,37.52912953,126.9253573,영등포구,서울특별시 영등포구 여의공원로 101 (여의도동),0.6697,0,32648.0,5,0.0,0.0,0.0,470,152,21,68,3,7,0.389193,5590853.0,250897.0,95986.0,13466052.0
국회의사당역,스타벅스,1,37.5280541,126.9171195,영등포구,서울특별시 영등포구 의사당대로 8 (여의도동),0.0668,1,32648.0,5,269256.0,110696.0,336657.0,457,116,27,60,5,9,0.200444,5590853.0,250897.0,95986.0,13466052.0
여의도역R,스타벅스,1,37.523328,126.923439,영등포구,서울특별시 영등포구 의사당대로 83 (여의도동) 1층,0.1873,1,112874.0,5,807865.0,305063.0,1084419.0,637,268,34,99,2,2,0.141357,5590853.0,250897.0,95986.0,13466052.0
선유동이레빌딩,스타벅스,1,37.53427768,126.8969763,영등포구,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩,0.5126,0,78021.0,9,0.0,0.0,0.0,457,239,27,56,6,8,0.275652,3672088.0,14874.0,24282.0,4646271.0
동여의도,스타벅스,1,37.52063016,126.9316864,영등포구,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비,0.4546,1,18760.0,6,128904.0,58347.0,182991.0,785,269,16,92,5,6,0.219373,5590853.0,250897.0,95986.0,13466052.0
여의도ABL타워,스타벅스,1,37.51891607,126.9280116,영등포구,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워,0.2081,2,18760.0,5,936769.0,363410.0,1267410.0,845,276,24,95,5,7,0.203124,5590853.0,250897.0,95986.0,13466052.0
영등포신길,스타벅스,1,37.504566,126.910073,영등포구,"서울특별시 영등포구 신길로 137 (신길동) 1,2층",0.499,1,23492.0,8,163066.0,84581.0,214735.0,212,196,15,24,0,3,0.490796,1447127.0,9308.0,19938.0,3670041.0
문래역,스타벅스,1,37.517446,126.895258,영등포구,서울특별시 영등포구 당산로 34 (문래동3가),0.0697,1,46029.0,8,327722.0,140459.0,428371.0,501,228,15,90,4,7,0.526009,4019445.0,65200.0,35141.0,5384959.0
당산,스타벅스,1,37.53510012,126.8999254,영등포구,서울특별시 영등포구 양평로 64 (당산동6가),0.2725,1,78021.0,11,522022.0,283905.0,791875.0,452,238,30,52,6,10,0.153071,4130932.0,15502.0,45568.0,4639542.0
여의도한양증권,스타벅스,1,37.52239462,126.9291395,영등포구,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권,0.442,1,112874.0,6,807865.0,305063.0,1084419.0,1208,554,37,154,7,8,0.198894,5590853.0,250897.0,95986.0,13466052.0
여의도일신,스타벅스,1,37.52774993,126.9202762,영등포구,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부,0.2155,1,32648.0,6,269256.0,110696.0,336657.0,629,193,32,85,5,11,0.205496,5590853.0,250897.0,95986.0,13466052.0
하이테크시티,스타벅스,1,37.51445587,126.8998794,영등포구,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티,0.5944,0,46029.0,6,0.0,0.0,0.0,374,297,16,51,4,4,0.459021,4019445.0,65200.0,35141.0,5384959.0
여의도,스타벅스,1,37.52408577,126.924726,영등포구,서울특별시 영등포구 국제금융로2길 28 (여의도동),0.2636,1,112874.0,9,807865.0,305063.0,1084419.0,725,424,34,118,3,2,0.028832,5590853.0,250897.0,95986.0,13466052.0
롯데캐슬여의도,스타벅스,1,37.52025214,126.9263678,영등포구,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호",0.2542,2,112874.0,6,936769.0,363410.0,1267410.0,981,316,31,123,5,7,0.19727,5590853.0,250897.0,95986.0,4646271.0
문래동,스타벅스,1,37.519602,126.889652,영등포구,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)",0.4872,1,46029.0,9,327722.0,140459.0,428371.0,371,262,26,51,4,4,0.518256,4019445.0,65200.0,35141.0,5384959.0
여의도호성,스타벅스,1,37.52047778,126.9292064,영등포구,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",0.367,2,18760.0,9,936769.0,363410.0,1267410.0,944,341,30,112,6,7,0.203124,5590853.0,250897.0,95986.0,13466052.0
타임스퀘어B2,스타벅스,1,37.5176752,126.9031725,영등포구,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)",0.4612,1,87230.0,10,436594.0,432303.0,1064606.0,729,1158,38,64,4,8,0.009603,3570107.0,14034.0,55426.0,10867389.0
영등포본동,스타벅스,1,37.518713,126.909559,영등포구,서울특별시 영등포구 영등포로 254 (영등포동3가),0.3954,1,87230.0,8,502538.0,456005.0,1142910.0,669,979,40,57,5,6,0.191031,3570107.0,14034.0,55426.0,14620062.0
타임스퀘어2F,스타벅스,1,37.51760769,126.9032404,영등포구,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가),0.4522,1,87230.0,10,436594.0,432303.0,1064606.0,724,1158,37,62,4,8,0.009603,3570107.0,14034.0,55426.0,10867389.0
여의도의사당,스타벅스,1,37.530023,126.92109,영등포구,서울특별시 영등포구 국회대로74길 12 (여의도동),0.3548,1,32648.0,8,269256.0,110696.0,336657.0,492,130,28,72,3,10,0.138419,5590853.0,250897.0,95986.0,13466052.0
여의도IFC(1F),스타벅스,1,37.525273,126.924668,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동),0.3936,1,112874.0,8,807865.0,305063.0,1084419.0,675,365,35,112,3,5,0.044948,5590853.0,250897.0,95986.0,13466052.0
여의도교직원공제회,스타벅스,1,37.5219149,126.9255879,영등포구,서울특별시 영등포구 여의나루로 50 (여의도동),0.1243,1,112874.0,6,807865.0,305063.0,1084419.0,1009,470,34,143,4,6,0.19727,5590853.0,250897.0,95986.0,13466052.0
여의도원센티널,스타벅스,1,37.52505179,126.9242414,영등포구,서울특별시 영등포구 여의대로 70 (여의도동),0.3668,1,112874.0,8,807865.0,305063.0,1084419.0,700,360,35,116,3,4,0.044948,5590853.0,250897.0,95986.0,13466052.0
여의도한강공원,스타벅스,1,37.52893,126.9345411,영등포구,서울특별시 영등포구 여의동로 338 (여의도동) 선착장 3층,0.2498,1,28961.0,3,140609.0,81688.0,310320.0,67,25,6,10,0,1,0.619591,5590853.0,250897.0,95986.0,13466052.0
SSG.COM,스타벅스,1,37.51950935,126.9039167,영등포구,서울특별시 영등포구 영신로34길 30 (영등포동4가),0.3675,1,24335.0,15,131831.0,90193.0,214757.0,782,1041,48,68,4,6,0.111896,3570107.0,14034.0,55426.0,10867389.0
선유도역 1번출구,스타벅스,1,37.538333,126.893612,영등포구,서울특별시 영등포구 양평로 128 (양평동5가)양평로 128,0.0356,1,17001.0,10,121523.0,48261.0,154006.0,302,153,23,52,5,5,0.539756,3672088.0,14874.0,24282.0,4899880.0
여의도IFC몰(L2)STREET,스타벅스,1,37.52392601,126.9249835,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동) L2 S15,0.2514,1,112874.0,10,807865.0,305063.0,1084419.0,726,423,34,119,3,3,0.028832,5590853.0,250897.0,95986.0,13466052.0
영등포시장역,스타벅스,1,37.52348591,126.9050032,영등포구,서울특별시 영등포구 영중로 79 (영등포동7가),0.0916,1,24335.0,10,131831.0,90193.0,214757.0,522,542,37,58,7,8,0.327295,3570107.0,14034.0,55426.0,5882195.0
영등포구청역,스타벅스,1,37.52796774,126.8962044,영등포구,서울특별시 영등포구 국회대로 558 ,0.3369,1,55836.0,8,389977.0,187235.0,528233.0,557,282,25,91,4,7,0.704928,3536432.0,8973.0,24217.0,4646271.0
서울양평역,스타벅스,1,37.523128,126.885809,영등포구,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",0.2729,1,22543.0,12,121038.0,41011.0,135066.0,320,217,23,44,4,5,0.518256,3508250.0,9722.0,18806.0,4646271.0
